LP,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
1881,Premium,15,23-09-22,07-07-23,Spain,28,Male,Tablet,30
1882,Standard,11,27-09-22,08-07-23,Spain,46,Male,Smartphone,30
1883,Basic,14,04-10-22,08-07-23,United States,50,Female,Tablet,30
1884,Standard,12,09-10-22,11-07-23,Canada,33,Female,Tablet,30
1885,Premium,14,10-10-22,07-07-23,United States,32,Female,Tablet,30
1886,Basic,12,11-10-22,08-07-23,United States,38,Male,Smart TV,30
1887,Premium,13,13-10-22,09-07-23,Canada,49,Male,Smart TV,30
1888,Standard,12,15-10-22,10-07-23,United Kingdom,50,Male,Laptop,30
1889,Basic,13,20-10-22,07-07-23,Australia,37,Female,Laptop,30
1890,Standard,15,21-10-22,08-07-23,Germany,33,Female,Laptop,30
1891,Premium,11,23-10-22,09-07-23,France,33,Female,Tablet,30
1892,Basic,15,25-10-22,09-07-23,Brazil,46,Male,Smartphone,30
1893,Standard,10,27-10-22,07-07-23,Mexico,28,Male,Smartphone,30
1894,Premium,11,30-10-22,08-07-23,Spain,33,Male,Tablet,30
1895,Basic,15,01-11-22,09-07-23,Italy,45,Male,Laptop,30
1896,Premium,14,02-11-22,09-07-23,Spain,43,Male,Laptop,30
1897,Basic,11,04-11-22,06-07-23,Spain,49,Female,Smartphone,30
1898,Standard,13,06-11-22,07-07-23,United States,41,Female,Tablet,30
1899,Standard,14,07-11-22,09-07-23,Canada,39,Female,Smartphone,30
1900,Basic,14,06-11-22,08-07-23,United States,45,Female,Smartphone,30
1901,Premium,15,07-11-22,06-07-23,United States,38,Male,Tablet,30
1902,Basic,15,07-11-22,10-07-23,Canada,30,Male,Smart TV,30
1903,Standard,12,03-11-22,08-07-23,United Kingdom,27,Female,Smart TV,30
1904,Premium,15,03-11-22,08-07-23,Australia,36,Female,Smartphone,30
1905,Basic,15,31-10-22,06-07-23,Germany,36,Female,Tablet,30
1906,Premium,11,28-10-22,09-07-23,France,28,Male,Tablet,30
1907,Basic,10,28-09-22,09-07-23,Brazil,45,Female,Smartphone,30
1908,Standard,15,19-09-22,09-07-23,Mexico,41,Male,Smartphone,30
1909,Standard,12,16-09-22,08-07-23,Spain,29,Male,Smart TV,30
1910,Basic,15,17-09-22,08-07-23,Italy,35,Male,Smartphone,30
1911,Premium,12,17-09-22,08-07-23,Spain,36,Female,Smart TV,30
1912,Basic,11,15-09-22,09-07-23,Spain,41,Male,Laptop,30
1913,Standard,11,14-09-22,08-07-23,United States,46,Male,Tablet,30
1914,Premium,11,14-09-22,08-07-23,Canada,46,Female,Tablet,30
1915,Basic,10,13-09-22,08-07-23,United States,42,Male,Smartphone,30
1916,Premium,13,13-08-22,08-07-23,United States,40,Male,Tablet,30
1917,Basic,14,12-08-22,08-07-23,Canada,32,Female,Tablet,30
1918,Standard,11,07-08-22,10-07-23,United Kingdom,34,Female,Smartphone,30
1919,Standard,11,07-08-22,09-07-23,Australia,27,Female,Smart TV,30
1920,Basic,11,04-08-22,08-07-23,Germany,38,Male,Laptop,30
1921,Premium,14,24-07-22,08-07-23,France,34,Female,Laptop,30
1922,Basic,13,18-07-22,10-07-23,Brazil,28,Male,Tablet,30
1923,Standard,12,17-07-22,08-07-23,Mexico,48,Male,Smartphone,30
1924,Premium,13,17-07-22,09-07-23,Spain,42,Female,Laptop,30
1925,Basic,10,14-07-22,08-07-23,Italy,37,Female,Smart TV,30
1926,Premium,11,06-07-22,10-07-23,Spain,28,Female,Tablet,30
1927,Basic,13,07-07-22,08-07-23,Spain,43,Female,Smart TV,30
1928,Standard,10,07-07-22,11-07-23,United States,44,Female,Smart TV,30
1929,Standard,12,08-07-22,07-07-23,Canada,33,Female,Smartphone,30
1930,Basic,13,07-07-22,09-07-23,United States,36,Male,Smart TV,30
1931,Premium,14,08-07-22,07-07-23,United States,27,Male,Tablet,30
1932,Basic,11,09-07-22,11-07-23,Canada,41,Male,Tablet,30
1933,Standard,14,09-07-22,07-07-23,United Kingdom,32,Male,Smart TV,30
1934,Premium,12,09-07-22,08-07-23,Australia,36,Female,Laptop,30
1935,Basic,12,12-07-22,07-07-23,Germany,36,Female,Tablet,30
1936,Premium,13,15-07-22,10-07-23,France,36,Male,Laptop,30
1937,Basic,14,16-07-22,07-07-23,Brazil,32,Male,Smart TV,30
1938,Standard,10,18-07-22,08-07-23,Mexico,45,Female,Smartphone,30
1939,Standard,11,13-08-22,09-07-23,Spain,43,Female,Tablet,30
1940,Basic,10,14-08-22,10-07-23,Italy,35,Male,Tablet,30
1941,Premium,13,16-08-22,07-07-23,Spain,29,Female,Smart TV,30
1942,Basic,14,17-08-22,08-07-23,Spain,33,Female,Smart TV,30
1943,Standard,14,25-08-22,08-07-23,United States,49,Male,Smart TV,30
1944,Premium,15,28-08-22,09-07-23,Canada,27,Male,Tablet,30
1945,Basic,14,29-08-22,07-07-23,United States,39,Female,Smart TV,30
1946,Basic,10,11-09-22,10-07-23,United States,34,Female,Smart TV,30
1947,Basic,12,12-09-22,08-07-23,Canada,39,Male,Smartphone,30
1948,Standard,11,16-09-22,09-07-23,United Kingdom,39,Female,Laptop,30
1949,Premium,15,17-09-22,09-07-23,Australia,39,Female,Smart TV,30
1950,Basic,10,21-09-22,10-07-23,Germany,40,Female,Laptop,30
1951,Basic,15,23-09-22,08-07-23,France,40,Male,Tablet,30
1952,Premium,14,27-09-22,08-07-23,Brazil,31,Male,Smartphone,30
1953,Standard,12,09-10-22,09-07-23,Mexico,47,Male,Smartphone,30
1954,Standard,11,10-10-22,11-07-23,Spain,43,Male,Laptop,30
1955,Basic,13,11-10-22,08-07-23,Italy,34,Male,Smartphone,30
1956,Premium,12,12-10-22,08-07-23,Spain,30,Female,Tablet,30
1957,Standard,15,13-10-22,09-07-23,Spain,33,Female,Smartphone,30
1958,Basic,12,19-10-22,10-07-23,United States,29,Male,Tablet,30
1959,Standard,14,21-10-22,07-07-23,Canada,35,Female,Smartphone,30
1960,Premium,13,23-10-22,08-07-23,United States,41,Female,Laptop,30
1961,Basic,14,24-10-22,10-07-23,United States,34,Female,Smartphone,30
1962,Premium,12,26-10-22,09-07-23,Canada,28,Female,Tablet,30
1963,Standard,15,27-10-22,07-07-23,United Kingdom,31,Male,Smart TV,30
1964,Basic,15,01-11-22,08-07-23,Australia,29,Male,Smart TV,30
1965,Standard,12,02-11-22,09-07-23,Germany,44,Female,Tablet,30
1966,Premium,10,04-11-22,09-07-23,France,44,Female,Tablet,30
1967,Basic,13,05-11-22,06-07-23,Brazil,29,Male,Laptop,30
1968,Standard,12,06-11-22,09-07-23,Mexico,32,Female,Tablet,30
1969,Premium,11,07-11-22,09-07-23,Spain,31,Male,Smartphone,30
1970,Basic,14,08-11-22,08-07-23,Italy,27,Male,Laptop,30
1971,Premium,13,08-11-22,06-07-23,Spain,43,Female,Laptop,30
1972,Basic,14,09-11-22,10-07-23,Spain,48,Male,Tablet,30
1973,Standard,15,09-11-22,09-07-23,United States,37,Female,Tablet,30
1974,Standard,11,05-11-22,08-07-23,Canada,42,Male,Smartphone,30
1975,Basic,11,04-11-22,07-07-23,United States,40,Male,Tablet,30
1976,Premium,13,19-10-22,09-07-23,United States,37,Female,Tablet,30
1977,Basic,12,12-10-22,09-07-23,Canada,31,Male,Smartphone,30
1978,Standard,11,03-10-22,09-07-23,United Kingdom,30,Male,Smart TV,30
1979,Premium,15,28-09-22,08-07-23,Australia,51,Female,Smartphone,30
1980,Basic,15,17-09-22,09-07-23,Germany,42,Female,Laptop,30
1981,Premium,13,16-09-22,08-07-23,France,37,Female,Smartphone,30
1982,Basic,14,15-09-22,09-07-23,Brazil,44,Female,Smartphone,30
1983,Standard,11,14-09-22,08-07-23,Mexico,37,Male,Tablet,30
1984,Standard,11,15-09-22,09-07-23,Spain,44,Male,Smartphone,30
1985,Basic,11,06-09-22,09-07-23,Italy,40,Male,Tablet,30
1986,Premium,15,28-08-22,09-07-23,Spain,27,Male,Smart TV,30
1987,Basic,12,07-08-22,08-07-23,Spain,31,Male,Smart TV,30
1988,Standard,15,07-08-22,10-07-23,United States,39,Female,Smartphone,30
1989,Premium,12,06-08-22,09-07-23,Canada,47,Female,Tablet,30
1990,Basic,15,30-07-22,09-07-23,United States,30,Male,Smart TV,30
1991,Premium,12,30-07-22,08-07-23,United States,35,Male,Laptop,30
1992,Basic,14,30-07-22,10-07-23,Canada,39,Male,Smartphone,30
1993,Standard,15,19-07-22,08-07-23,United Kingdom,29,Female,Tablet,30
1994,Standard,11,17-07-22,10-07-23,Australia,28,Male,Laptop,30
1995,Basic,11,12-07-22,08-07-23,Germany,39,Male,Tablet,30
1996,Premium,10,11-07-22,10-07-23,France,34,Male,Smart TV,30
1997,Basic,14,10-07-22,08-07-23,Brazil,47,Male,Smart TV,30
1998,Standard,14,10-07-22,11-07-23,Mexico,47,Female,Smart TV,30
1999,Premium,13,08-07-22,08-07-23,Spain,46,Male,Smart TV,30
2000,Basic,12,09-07-22,09-07-23,Italy,31,Male,Smart TV,30
2001,Premium,10,09-07-22,08-07-23,Spain,41,Female,Smart TV,30
2002,Basic,10,09-07-22,11-07-23,Spain,30,Female,Smartphone,30
2003,Standard,11,10-07-22,08-07-23,United States,41,Male,Tablet,30
2004,Standard,12,12-07-22,08-07-23,Canada,48,Female,Laptop,30
2005,Basic,10,13-07-22,09-07-23,United States,35,Female,Laptop,30
2006,Premium,13,16-07-22,10-07-23,United States,41,Female,Laptop,30
2007,Basic,10,17-07-22,07-07-23,Canada,39,Female,Smart TV,30
2008,Standard,10,26-07-22,09-07-23,United Kingdom,45,Male,Laptop,30
2009,Premium,10,31-07-22,09-07-23,Australia,41,Male,Laptop,30
2010,Basic,13,03-08-22,10-07-23,Germany,28,Male,Laptop,30
2011,Premium,10,15-08-22,07-07-23,France,28,Female,Tablet,30
2012,Basic,15,18-08-22,10-07-23,Brazil,48,Male,Smart TV,30
2013,Standard,10,27-08-22,08-07-23,Mexico,40,Female,Smart TV,30
2014,Standard,12,29-08-22,10-07-23,Spain,39,Male,Smart TV,30
2015,Basic,12,05-09-22,07-07-23,Italy,27,Male,Smartphone,30
2016,Premium,10,06-09-22,11-07-23,Spain,32,Female,Smart TV,30
2017,Basic,10,14-09-22,08-07-23,Spain,38,Male,Laptop,30
2018,Standard,10,16-09-22,09-07-23,United States,41,Female,Laptop,30
2019,Premium,10,18-09-22,10-07-23,Canada,32,Female,Laptop,30
2020,Basic,12,23-09-22,11-07-23,United States,37,Male,Tablet,30
2021,Basic,12,25-09-22,08-07-23,United States,50,Female,Laptop,30
2022,Basic,10,06-10-22,09-07-23,Canada,48,Female,Laptop,30
2023,Standard,11,09-10-22,10-07-23,United Kingdom,37,Male,Tablet,30
2024,Premium,13,11-10-22,11-07-23,Australia,46,Female,Laptop,30
2025,Basic,13,12-10-22,08-07-23,Germany,46,Male,Laptop,30
2026,Basic,15,13-10-22,09-07-23,France,39,Male,Smart TV,30
2027,Premium,13,17-10-22,10-07-23,Brazil,42,Female,Smart TV,30
2028,Standard,11,19-10-22,10-07-23,Mexico,41,Female,Smartphone,30
2029,Standard,10,21-10-22,07-07-23,Spain,28,Male,Smart TV,30
2030,Basic,14,23-10-22,09-07-23,Italy,43,Male,Tablet,30
2031,Premium,14,25-10-22,10-07-23,Spain,45,Female,Smart TV,30
2032,Standard,10,27-10-22,09-07-23,Spain,45,Male,Smart TV,30
2033,Basic,13,31-10-22,07-07-23,United States,48,Male,Smartphone,30
2034,Standard,12,02-11-22,09-07-23,Canada,30,Male,Laptop,30
2035,Premium,11,04-11-22,10-07-23,United States,51,Female,Smart TV,30
2036,Basic,12,05-11-22,09-07-23,United States,48,Female,Smartphone,30
2037,Premium,13,06-11-22,07-07-23,Canada,41,Female,Smart TV,30
2038,Standard,11,07-11-22,10-07-23,United Kingdom,37,Female,Smartphone,30
2039,Basic,11,08-11-22,09-07-23,Australia,43,Male,Laptop,30
2040,Standard,15,08-11-22,08-07-23,Germany,51,Male,Laptop,30
2041,Premium,10,09-11-22,07-07-23,France,34,Female,Smartphone,30
2042,Basic,10,09-11-22,10-07-23,Brazil,35,Female,Smartphone,30
2043,Standard,12,05-11-22,09-07-23,Mexico,45,Female,Smart TV,30
2044,Premium,12,05-11-22,10-07-23,Spain,31,Male,Smart TV,30
2045,Basic,15,02-11-22,08-07-23,Italy,50,Female,Laptop,30
2046,Premium,12,30-10-22,09-07-23,Spain,41,Male,Smartphone,30
2047,Basic,11,30-10-22,09-07-23,Spain,42,Female,Laptop,30
2048,Standard,11,24-10-22,09-07-23,United States,41,Male,Tablet,30
2049,Standard,14,08-10-22,08-07-23,Canada,34,Male,Tablet,30
2050,Basic,13,04-10-22,09-07-23,United States,35,Female,Smartphone,30
2051,Premium,10,28-09-22,09-07-23,United States,48,Male,Smartphone,30
2052,Basic,11,22-09-22,09-07-23,Canada,39,Female,Smart TV,30
2053,Standard,14,19-09-22,09-07-23,United Kingdom,37,Female,Laptop,30
2054,Premium,10,13-09-22,09-07-23,Australia,31,Male,Tablet,30
2055,Basic,14,05-09-22,09-07-23,Germany,29,Female,Laptop,30
2056,Premium,10,20-08-22,09-07-23,France,36,Male,Tablet,30
2057,Basic,10,10-08-22,08-07-23,Brazil,32,Male,Smartphone,30
2058,Standard,10,10-08-22,11-07-23,Mexico,31,Female,Smartphone,30
2059,Standard,14,06-08-22,09-07-23,Spain,31,Male,Laptop,30
2060,Basic,12,03-08-22,10-07-23,Italy,29,Male,Smart TV,30
2061,Premium,10,01-08-22,09-07-23,Spain,48,Male,Smart TV,30
2062,Basic,14,28-07-22,10-07-23,Spain,46,Male,Tablet,30
2063,Standard,15,22-07-22,09-07-23,United States,35,Female,Smartphone,30
2064,Premium,11,22-07-22,11-07-23,Canada,37,Female,Tablet,30
2065,Basic,12,20-07-22,09-07-23,United States,45,Female,Tablet,30
2066,Premium,15,12-07-22,10-07-23,United States,48,Female,Laptop,30
2067,Basic,10,12-07-22,09-07-23,Canada,44,Female,Laptop,30
2068,Standard,14,10-07-22,11-07-23,United Kingdom,47,Female,Laptop,30
2069,Standard,12,11-07-22,08-07-23,Australia,35,Male,Smart TV,30
2070,Basic,10,11-07-22,09-07-23,Germany,35,Female,Smartphone,30
2071,Premium,11,09-07-22,08-07-23,France,35,Male,Smartphone,30
2072,Basic,15,10-07-22,11-07-23,Brazil,49,Female,Laptop,30
2073,Standard,11,12-07-22,08-07-23,Mexico,50,Female,Tablet,30
2074,Premium,14,13-07-22,09-07-23,Spain,44,Male,Smartphone,30
2075,Basic,14,15-07-22,09-07-23,Italy,47,Female,Tablet,30
2076,Premium,15,16-07-22,11-07-23,Spain,46,Female,Laptop,30
2077,Basic,11,19-07-22,08-07-23,Spain,39,Female,Laptop,30
2078,Standard,15,23-07-22,10-07-23,United States,34,Male,Laptop,30
2079,Standard,10,28-07-22,09-07-23,Canada,31,Female,Smart TV,30
2080,Basic,10,14-08-22,11-07-23,United States,46,Female,Laptop,30
2081,Premium,15,18-08-22,08-07-23,United States,30,Male,Smart TV,30
2082,Basic,12,23-08-22,12-07-23,Canada,29,Male,Tablet,30
2083,Standard,12,27-08-22,09-07-23,United Kingdom,42,Male,Tablet,30
2084,Premium,13,01-09-22,10-07-23,Australia,27,Female,Smartphone,30
2085,Basic,15,02-09-22,09-07-23,Germany,33,Male,Laptop,30
2086,Premium,13,04-09-22,12-07-23,France,45,Female,Smart TV,30
2087,Basic,13,11-09-22,09-07-23,Brazil,50,Male,Tablet,30
2088,Standard,10,16-09-22,09-07-23,Mexico,42,Female,Tablet,30
2089,Standard,10,19-09-22,11-07-23,Spain,29,Male,Tablet,30
2090,Basic,12,20-09-22,12-07-23,Italy,31,Female,Tablet,30
2091,Premium,13,05-10-22,09-07-23,Spain,42,Female,Smartphone,30
2092,Basic,10,07-10-22,09-07-23,Spain,44,Female,Laptop,30
2093,Standard,10,10-10-22,11-07-23,United States,34,Male,Smart TV,30
2094,Premium,13,12-10-22,11-07-23,Canada,40,Female,Smart TV,30
2095,Basic,10,13-10-22,08-07-23,United States,38,Male,Smart TV,30
2096,Basic,15,15-10-22,09-07-23,United States,42,Female,Tablet,30
2097,Basic,10,17-10-22,11-07-23,Canada,47,Male,Tablet,30
2098,Standard,15,18-10-22,10-07-23,United Kingdom,29,Female,Tablet,30
2099,Premium,11,20-10-22,08-07-23,Australia,29,Male,Laptop,30
2100,Basic,14,22-10-22,10-07-23,Germany,44,Female,Smart TV,30
2101,Basic,12,25-10-22,11-07-23,France,31,Male,Tablet,30
2102,Premium,14,27-10-22,09-07-23,Brazil,48,Female,Smartphone,30
2103,Standard,14,01-11-22,07-07-23,Mexico,32,Female,Laptop,30
2104,Standard,13,02-11-22,11-07-23,Spain,28,Female,Tablet,30
2105,Basic,11,04-11-22,10-07-23,Italy,36,Female,Smartphone,30
2106,Premium,10,06-11-22,09-07-23,Spain,28,Female,Smartphone,30
2107,Standard,14,07-11-22,07-07-23,Spain,32,Female,Smart TV,30
2108,Basic,15,08-11-22,10-07-23,United States,50,Female,Smartphone,30
2109,Standard,12,09-11-22,10-07-23,Canada,44,Male,Tablet,30
2110,Premium,14,10-11-22,10-07-23,United States,44,Female,Smartphone,30
2111,Basic,14,09-11-22,09-07-23,United States,47,Male,Laptop,30
2112,Premium,15,09-11-22,10-07-23,Canada,39,Female,Smart TV,30
2113,Standard,11,07-11-22,10-07-23,United Kingdom,44,Female,Tablet,30
2114,Basic,12,03-11-22,10-07-23,Australia,46,Female,Tablet,30
2115,Standard,10,04-11-22,08-07-23,Germany,31,Female,Laptop,30
2116,Premium,12,01-11-22,10-07-23,France,33,Female,Tablet,30
2117,Basic,13,27-10-22,09-07-23,Brazil,27,Male,Laptop,30
2118,Standard,10,23-10-22,10-07-23,Mexico,34,Male,Smart TV,30
2119,Premium,14,14-10-22,09-07-23,Spain,48,Male,Laptop,30
2120,Basic,14,28-09-22,10-07-23,Italy,39,Female,Smart TV,30
2121,Premium,14,25-09-22,09-07-23,Spain,39,Male,Laptop,30
2122,Basic,11,23-09-22,10-07-23,Spain,48,Female,Smart TV,30
2123,Standard,12,23-09-22,09-07-23,United States,37,Female,Tablet,30
2124,Standard,14,14-09-22,11-07-23,Canada,40,Male,Laptop,30
2125,Basic,14,05-09-22,09-07-23,United States,41,Female,Smartphone,30
2126,Premium,12,13-08-22,09-07-23,United States,35,Female,Smartphone,30
2127,Basic,15,12-08-22,09-07-23,Canada,46,Male,Smartphone,30
2128,Standard,10,10-08-22,11-07-23,United Kingdom,28,Female,Tablet,30
2129,Premium,14,05-08-22,09-07-23,Australia,29,Female,Laptop,30
2130,Basic,10,04-08-22,12-07-23,Germany,46,Female,Tablet,30
2131,Premium,11,28-07-22,09-07-23,France,35,Male,Laptop,30
2132,Basic,12,24-07-22,11-07-23,Brazil,27,Male,Smart TV,30
2133,Standard,11,22-07-22,09-07-23,Mexico,38,Male,Laptop,30
2134,Standard,13,22-07-22,12-07-23,Spain,43,Male,Smart TV,30
2135,Basic,15,19-07-22,09-07-23,Italy,31,Female,Smartphone,30
2136,Premium,13,17-07-22,10-07-23,Spain,29,Female,Tablet,30
2137,Basic,10,16-07-22,09-07-23,Spain,34,Female,Tablet,30
2138,Standard,11,12-07-22,12-07-23,United States,39,Male,Smartphone,30
2139,Premium,14,12-07-22,08-07-23,Canada,34,Female,Smartphone,30
2140,Basic,14,13-07-22,10-07-23,United States,51,Male,Tablet,30
2141,Premium,14,13-07-22,09-07-23,United States,47,Female,Tablet,30
2142,Basic,12,13-07-22,11-07-23,Canada,46,Male,Smartphone,30
2143,Standard,12,14-07-22,08-07-23,United Kingdom,46,Female,Smartphone,30
2144,Standard,14,15-07-22,10-07-23,Australia,47,Female,Smartphone,30
2145,Basic,14,16-07-22,09-07-23,Germany,40,Female,Smart TV,30
2146,Premium,12,18-07-22,11-07-23,France,41,Female,Tablet,30
2147,Basic,12,23-07-22,09-07-23,Brazil,30,Female,Smartphone,30
2148,Standard,12,25-07-22,11-07-23,Mexico,31,Female,Tablet,30
2149,Premium,14,30-07-22,09-07-23,Spain,42,Male,Smart TV,30
2150,Basic,12,06-08-22,11-07-23,Italy,46,Female,Tablet,30
2151,Premium,13,14-08-22,08-07-23,Spain,34,Female,Smart TV,30
2152,Basic,14,23-08-22,12-07-23,Spain,42,Male,Laptop,30
2153,Standard,13,27-08-22,09-07-23,United States,45,Male,Tablet,30
2154,Standard,12,29-08-22,10-07-23,Canada,30,Male,Smart TV,30
2155,Basic,12,01-09-22,09-07-23,United States,44,Male,Smartphone,30
2156,Premium,10,07-09-22,13-07-23,United States,37,Male,Smart TV,30
2157,Basic,10,13-09-22,10-07-23,Canada,43,Male,Smart TV,30
2158,Standard,12,14-09-22,10-07-23,United Kingdom,46,Male,Smartphone,30
2159,Premium,11,17-09-22,12-07-23,Australia,40,Female,Tablet,30
2160,Basic,11,23-09-22,12-07-23,Germany,45,Female,Smartphone,30
2161,Premium,10,27-09-22,09-07-23,France,48,Female,Smartphone,30
2162,Basic,10,03-10-22,10-07-23,Brazil,43,Female,Tablet,30
2163,Standard,13,10-10-22,11-07-23,Mexico,48,Male,Smart TV,30
2164,Standard,10,12-10-22,11-07-23,Spain,32,Female,Smartphone,30
2165,Basic,12,14-10-22,08-07-23,Italy,38,Male,Laptop,30
2166,Premium,13,16-10-22,10-07-23,Spain,50,Male,Smartphone,30
2167,Basic,11,18-10-22,11-07-23,Spain,33,Female,Laptop,30
2168,Standard,14,20-10-22,10-07-23,United States,27,Male,Smart TV,30
2169,Premium,12,22-10-22,08-07-23,Canada,47,Male,Tablet,30
2170,Basic,12,25-10-22,10-07-23,United States,35,Female,Smart TV,30
2171,Basic,12,26-10-22,11-07-23,United States,41,Male,Tablet,30
2172,Basic,14,29-10-22,10-07-23,Canada,39,Female,Smart TV,30
2173,Standard,13,31-10-22,07-07-23,United Kingdom,46,Female,Smartphone,30
2174,Premium,14,04-11-22,11-07-23,Australia,33,Female,Smartphone,30
2175,Basic,11,06-11-22,10-07-23,Germany,30,Male,Laptop,30
2176,Basic,13,07-11-22,10-07-23,France,46,Male,Tablet,30
2177,Premium,15,08-11-22,09-07-23,Brazil,42,Female,Tablet,30
2178,Standard,11,09-11-22,11-07-23,Mexico,28,Female,Tablet,30
2179,Standard,10,10-11-22,10-07-23,Spain,40,Male,Smart TV,30
2180,Basic,14,10-11-22,10-07-23,Italy,31,Female,Smart TV,30
2181,Premium,13,10-11-22,09-07-23,Spain,27,Male,Laptop,30
2182,Standard,14,09-11-22,10-07-23,Spain,45,Female,Tablet,30
2183,Basic,10,09-11-22,10-07-23,United States,49,Female,Smart TV,30
2184,Standard,12,06-11-22,11-07-23,Canada,28,Male,Tablet,30
2185,Premium,14,03-11-22,08-07-23,United States,33,Male,Smart TV,30
2186,Basic,15,27-10-22,11-07-23,United States,38,Male,Smart TV,30
2187,Premium,15,28-10-22,10-07-23,Canada,44,Male,Tablet,30
2188,Standard,15,18-10-22,10-07-23,United Kingdom,34,Female,Laptop,30
2189,Basic,15,04-10-22,09-07-23,Australia,35,Male,Laptop,30
2190,Standard,10,29-09-22,10-07-23,Germany,47,Male,Tablet,30
2191,Premium,12,29-09-22,10-07-23,France,30,Male,Smartphone,30
2192,Basic,12,23-09-22,10-07-23,Brazil,50,Female,Smart TV,30
2193,Standard,12,17-09-22,09-07-23,Mexico,32,Male,Laptop,30
2194,Premium,14,12-09-22,12-07-23,Spain,36,Female,Smart TV,30
2195,Basic,14,16-08-22,10-07-23,Italy,40,Female,Smart TV,30
2196,Premium,15,16-08-22,09-07-23,Spain,39,Male,Smartphone,30
2197,Basic,11,13-08-22,10-07-23,Spain,28,Male,Smartphone,30
2198,Standard,12,12-08-22,11-07-23,United States,29,Female,Smart TV,30
2199,Standard,14,13-08-22,09-07-23,Canada,49,Male,Tablet,30
2200,Basic,14,30-07-22,12-07-23,United States,40,Male,Laptop,30
2201,Premium,12,25-07-22,10-07-23,United States,29,Male,Laptop,30
2202,Basic,14,25-07-22,11-07-23,Canada,35,Female,Tablet,30
2203,Standard,14,26-07-22,10-07-23,United Kingdom,44,Male,Smartphone,30
2204,Premium,11,25-07-22,13-07-23,Australia,39,Male,Smart TV,30
2205,Basic,12,23-07-22,09-07-23,Germany,27,Male,Smart TV,30
2206,Premium,11,18-07-22,11-07-23,France,31,Male,Smart TV,30
2207,Basic,13,13-07-22,10-07-23,Brazil,39,Female,Laptop,30
2208,Standard,13,13-07-22,12-07-23,Mexico,44,Male,Laptop,30
2209,Standard,10,13-07-22,09-07-23,Spain,48,Female,Tablet,30
2210,Basic,11,13-07-22,11-07-23,Italy,27,Male,Smartphone,30
2211,Premium,13,13-07-22,09-07-23,Spain,27,Male,Laptop,30
2212,Basic,14,14-07-22,11-07-23,Spain,41,Male,Smart TV,30
2213,Standard,15,15-07-22,09-07-23,United States,44,Female,Tablet,30
2214,Premium,12,16-07-22,12-07-23,Canada,29,Female,Tablet,30
2215,Basic,13,18-07-22,09-07-23,United States,42,Female,Smartphone,30
2216,Premium,15,21-07-22,11-07-23,United States,45,Female,Smart TV,30
2217,Basic,11,24-07-22,09-07-23,Canada,39,Female,Tablet,30
2218,Standard,15,29-07-22,12-07-23,United Kingdom,41,Female,Tablet,30
2219,Standard,10,06-08-22,10-07-23,Australia,41,Female,Laptop,30
2220,Basic,15,11-08-22,11-07-23,Germany,41,Male,Smartphone,30
2221,Premium,14,16-08-22,09-07-23,France,47,Female,Smart TV,30
2222,Basic,10,21-08-22,13-07-23,Brazil,49,Female,Smartphone,30
2223,Standard,12,22-08-22,10-07-23,Mexico,29,Male,Laptop,30
2224,Premium,10,24-08-22,10-07-23,Spain,33,Male,Tablet,30
2225,Basic,13,02-09-22,12-07-23,Italy,45,Female,Smart TV,30
2226,Premium,13,06-09-22,13-07-23,Spain,41,Female,Laptop,30
2227,Basic,11,11-09-22,10-07-23,Spain,31,Male,Laptop,30
2228,Standard,15,16-09-22,10-07-23,United States,51,Male,Tablet,30
2229,Standard,11,22-09-22,12-07-23,Canada,43,Female,Smartphone,30
2230,Basic,12,26-09-22,12-07-23,United States,33,Female,Laptop,30
2231,Premium,10,02-10-22,09-07-23,United States,47,Female,Smartphone,30
2232,Basic,13,04-10-22,10-07-23,Canada,40,Female,Laptop,30
2233,Standard,14,09-10-22,12-07-23,United Kingdom,34,Female,Smartphone,30
2234,Premium,15,11-10-22,11-07-23,Australia,40,Male,Tablet,30
2235,Basic,15,15-10-22,09-07-23,Germany,38,Male,Laptop,30
2236,Premium,11,16-10-22,10-07-23,France,47,Male,Smart TV,30
2237,Basic,13,18-10-22,11-07-23,Brazil,29,Male,Smart TV,30
2238,Standard,14,21-10-22,10-07-23,Mexico,49,Female,Smartphone,30
2239,Standard,12,22-10-22,08-07-23,Spain,40,Male,Smart TV,30
2240,Basic,12,25-10-22,11-07-23,Italy,51,Female,Laptop,30
2241,Premium,11,29-10-22,11-07-23,Spain,51,Female,Tablet,30
2242,Basic,12,30-10-22,10-07-23,Spain,50,Female,Smart TV,30
2243,Standard,10,04-11-22,09-07-23,United States,47,Female,Laptop,30
2244,Premium,10,05-11-22,12-07-23,Canada,40,Male,Smart TV,30
2245,Basic,15,07-11-22,10-07-23,United States,35,Female,Smart TV,30
2246,Basic,15,08-11-22,10-07-23,United States,37,Female,Smart TV,30
2247,Basic,15,09-11-22,10-07-23,Canada,30,Male,Tablet,30
2248,Standard,15,10-11-22,11-07-23,United Kingdom,47,Female,Tablet,30
2249,Premium,12,11-11-22,10-07-23,Australia,35,Male,Smartphone,30
2250,Basic,14,10-11-22,11-07-23,Germany,33,Male,Tablet,30
2251,Basic,13,10-11-22,09-07-23,France,51,Female,Laptop,30
2252,Premium,12,11-11-22,11-07-23,Brazil,31,Female,Tablet,30
